"company","title","career","address","deadline","link"
"㈜지에스아이티엠(GSITM)","DB설계, Query Tunning, DB Migration 능력 보유 DBA 모집","경력5년↑","서울 종로구 재동 84-2 보헌빌딩","~04/19(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44424151?Oem_Code=C1&logpath=1&stext=DBA&listno=4"
"엔에이치엔케이씨피㈜","[NHN KCP] DBA 담당 경력사원 모집 (3년-6년차)","경력3년↑","서울 구로구 디지털로26길 72 (구로동) NHN KCP","~05/07(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44413856?Oem_Code=C1&logpath=1&stext=DBA&listno=5"
"㈜링네트","DBA  급하게 구합니다","경력5년↑","서울특별시 구로구 구로동 170-5 우림이비지센터1차 1001호","~05/04(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44385124?Oem_Code=C1&logpath=1&stext=DBA&listno=6"
"㈜천재교육","[천재교육] IT인프라팀 클라우드 DBA 담당자 모집","경력8년↑","서울 금천구 가산로9길 54 (가산동, 천재교육) 주식회사 천재교육","~05/02(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44368866?Oem_Code=C1&logpath=1&stext=DBA&listno=7"
"㈜티사이언티픽","[티사이언티픽]DBA 채용(경력)","경력5년↑","서울 마포구 상암동 1600 (주)엘지유플러스 상암사옥","~05/01(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44358415?Oem_Code=C1&logpath=1&stext=DBA&listno=8"
"㈜넥슨","[국내메이플] DBA","경력5년↑","경기 성남시 분당구 판교로256번길 7 (삼평동) 넥슨코리아","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44355264?Oem_Code=C1&logpath=1&stext=DBA&listno=9"
"㈜컴투스","[컴투스플랫폼] Hive플랫폼 DBA (경력)","경력","서울 금천구 가산동 371-17 BYC하이시티 A동 12층","~06/28(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44344732?Oem_Code=C1&logpath=1&stext=DBA&listno=10"
"㈜웹젠","[웹젠] DBA(경력)","경력2년↑","경기 성남시 분당구 판교로 242 (삼평동) 판교디지털센터 B동","~05/25(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44318605?Oem_Code=C1&logpath=1&stext=DBA&listno=11"
"㈜핀업","[핀업] 데이터베이스 관리자(DBA) 경력직 채용","경력5년↑","서울 강남구 삼성로95길 10 (삼성동, 핀업빌딩) 4층","~04/21(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44284344?Oem_Code=C1&logpath=1&stext=DBA&listno=12"
"㈜에스디시스템","[채용 공고] 데이터베이스 관리자(DBA) 모집 - 1년 이상 경력자 우대","경력1년↑","세종 한누리대로 219 (나성동, 한림프라자) 309호","~04/14(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44236979?Oem_Code=C1&logpath=1&stext=DBA&listno=13"
"㈜시스게이트","[서울] 의료기관 데이터베이스 관리자(DBA)경력자 모집","경력10년↑","서울 영등포구 버드나루로7길 12 (영등포동7가, 한강성심병원)","~04/13(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44218629?Oem_Code=C1&logpath=1&stext=DBA&listno=14"
