"company","title","career","address","deadline","link"
"(주)어셔어학원","어셔어학원 웹 퍼블리셔 구인","경력무관","서울 서초구 잠원로3길 40 태남홀딩스 2층","~ 05/12(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47984200&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)리즌디자인","퍼블리셔 / 프론트엔드 개발자 채용 (Vue.js)","경력무관","서울 중구 서소문로 120","~ 05/12(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47987412&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)왓이즈","워드프레스기반 웹퍼블리셔 정규직 채용함.","신입·경력","서울 강서구 공항대로 247 퀸즈파크나인 C동 519호","~ 04/25(목)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47859918&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)크레드잇","[크레드잇] 웹 디자인/퍼블리셔 채용","경력무관","서울 영등포구 영등포로 150 생각공장 당산","~ 04/28(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47892118&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)맑음","감각이 넘치는 퍼블리셔를 공개 채용합니다.","경력무관","서울 강남구 테헤란로13길 8-10, 8층","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47963808&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)이더블케이","2024년 퍼블리셔 채용공고","경력무관","인천 부평구 주부토로 236, 비동 제10층 제1018호","~ 05/12(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47987276&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)더크루열정적인사람들","웹 퍼블리셔(워드프레스 가능자 우대)","경력무관","서울 강남구 강남대로58길 18","~ 05/14(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47987948&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)이젠고","(제품/솔루션)소프트웨어개발자/디자이너/퍼블리셔 채용","신입·경력","서울 종로구 인사동길 50-1, 4층","~ 04/30(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47833677&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"크로스디자인그룹(주)","웹 퍼블리셔 담당자 모집 공고","경력무관","서울 성동구 상원12길 34 서울숲에이원 611호","~ 05/10(금)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47897781&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)클리프","[웹에이전시] 홈페이지제작 웹퍼블리셔 모집","경력","서울 금천구 가산디지털1로 146 대륭테크노타운 1008,1009호","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47966822&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)엠투커뮤니티","(신입/경력) 웹퍼블리셔 채용(정규직)","신입·경력","서울 강남구 논현로 연산MS 빌딩 402호","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46832586&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"기적기획","[신입/경력] 웹 퍼블리셔 및 프론트엔드 개발자 채용","경력무관","서울 강남구 학동로23길 17 초석빌딩 2층","~ 04/30(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47899999&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"언커먼랩주식회사","웹 디자이너/퍼블리셔 (신입/경력) 채용","경력무관","부산 남구 전포대로 133, Wework 14층","~ 05/17(금)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47924485&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"나나뷰티그룹","[나나성형외과] 웹 퍼블리셔 / 프론트앤드 채용","신입·경력","서울 강남구 봉은사로1길 39 유성빌딩","~ 05/03(금)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47925465&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)보다나","웹 디자이너 & 퍼블리셔 디자이너 채용","경력4년↑","서울 강남구 언주로130길 14 회림빌딩, 2층 트라이업","~ 04/27(토)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47870871&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"라파홀딩스주식회사","웹 퍼블리셔/프론트엔드 경력 채용 신입/경력 채용","경력1년↑","서울 강남구 테헤란로 421 암천BLDG","~ 04/26(금)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47873051&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)이프론트","감각있고 재능 있는 웹 퍼블리셔 모심.","경력무관","서울 구로구 디지털로26길 61 에이스하이엔드타워2차 308호","~ 05/12(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47775839&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)컨설트인사이드","웹 디자인/웹 퍼블리셔 (신입, 경력 1년이하) 정규직 채용","경력무관","서울 금천구 가산디지털2로 169-16 가산하우스디퍼스타, 418~419호","~ 05/08(수)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47947397&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)케이지이니시스","[KG이니시스] 웹디자인 & 퍼블리셔 신입 및 경력직 채용","신입·경력","서울 중구 통일로 92 케이지타워","~ 05/12(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47982635&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)시선인터내셔널","[시선인터내셔널] 여성패션 웹퍼블리셔 경력직 모집","경력4년↑","서울 강남구 역삼동 718-20 태광타워","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47936426&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"㈜모니터랩","[코스닥 상장] 모니터랩 웹디자인&퍼블리셔 담당자(경력)채용","경력 1~5년","서울 구로구 디지털로27가길 27 아남빌딩","~ 05/27(월)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47882380&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)마상소프트","[부산] 웹 퍼블리셔 모집 (게임회사)","경력무관","부산 해운대구 우동 센텀서로 30, 19층","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47822820&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"메가존(주)","[메가존] 웹 퍼블리셔 프리랜서 채용","경력3년↑","서울 영등포구 여의대로 70 신한투자증권타워","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47665101&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)하이브랩","[하이브랩] 웹퍼블리셔(마크업/FE) 신입/경력 채용","신입·경력","경기 성남시 분당구 삼평동 670 유스페이스2 - A동 8층","~ 04/24(수)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47853349&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=13ecce11-0de1-4676-8758-bd17680f74c4"
"(주)도도커뮤니케이션","[도도커뮤니케이션] 웹 퍼블리셔 채용","경력2년↑","서울 강동구 고덕로23길 37 DODO360빌딩 사옥","오늘마감","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47964360&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"아라소프트(주)","[아라소프트(주)] 웹개발자 / 퍼블리셔 채용","경력1년↑","경남 진주시 정촌면 뿌리산단로 90","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47882413&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"상상스토리(주)","[정규직] 경력 웹퍼블리셔 채용 공고","경력 2~4년","서울 구로구 디지털로 288 대륭포스트타워1차 2006호","~ 05/01(수)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47896177&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)채움씨앤아이","2024년 (주)채움씨앤아이 퍼블리셔 경력자","경력3년↑","서울 금천구 벚꽃로 298 대륭포스트타워6차 1507호","~ 05/05(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47722960&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"케이엘정보통신(주)","[공공기관 상주] 웹디자이너/퍼블리셔 채용","경력 2~7년","서울 강남구 삼성로91길 28 케이엘타워 8층","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47610438&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)애드캡슐소프트","경력직 운영 웹퍼블리셔 채용","경력 2~8년","서울 서초구 방배4동 1514 성산관4층","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47878914&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)이노텍","(주)이노텍 프론트엔드 디자이너 모집 (퍼블리셔)","경력1년↑","경남 창원시 성산구 연덕로27번길 52","~ 04/30(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47899943&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)아이엔에스시스템","[강동] 대기업 퍼블리셔 초,중급 경력 모집 (SaSS/SCSS, React)","경력 4~8년","서울 강동구 천호대로 1133 서울M타워","오늘마감","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47966130&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)코아메소드","(주)코아메소드 퍼블리셔 모집 (경력)","경력 6~10년","서울 영등포구 양평로 149 선유도 우림라이온스밸리 A 704~6호","~ 05/08(수)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47952751&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)비전트리","[비전트리]웹 퍼블리셔 팀원 모집","경력무관","전북 전주시 완산구 거마평로 165, 4층","~ 04/20(토)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47829387&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)더블유게임즈","[igaming] 웹 퍼블리셔 계약직 채용 (경력)","경력5년↑","서울 강남구 역삼1동 737 강남파이낸스센터 16층","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47973349&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)에스씨엠솔루션","[셀러라인] 자사 서비스 개발 웹퍼블리셔 채용","경력 3~10년","서울 성동구 연무장15길 11, 2층","~ 05/25(토)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47867138&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)킥더허들","웹/앱 퍼블리셔 채용(서울)","경력 3~6년","서울 강남구 논현로132길 12 남송빌딩 5층","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47675240&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)투씨에스지","웹퍼블리셔 정규직 채용","경력3년↑","서울 구로구 디지털로34길 43 코오롱싸이언스밸리1차 901-905호","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47775411&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)더크림유니언","[더크림유니언] 웹 퍼블리셔 채용 (주니어 / 시니어)","경력3년↑","서울 강남구 도산대로12길 18 크림빌딩","~ 04/30(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47880131&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)더크림유니언","웹 퍼블리셔 채용 (주니어 / 시니어)","경력 3~10년","서울 금천구 가산디지털1로 146 1115호","~ 04/30(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47880380&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"이노베이션티(주)","[이노베이션티(주)] 신입 UI/UX 디자이너 / 퍼블리셔 채용","신입","대전 서구 관저북로 25, 상가 4층 401호","~ 05/02(목)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47910338&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
"(주)푸드나무","[(주)푸드나무:랭킹닭컴] 웹 퍼블리셔 채용 (경력)","경력2년↑","서울 마포구 월드컵북로 396, 15층","~ 05/02(목)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47914054&location=ts&searchword=%ED%8D%BC%EB%B8%94%EB%A6%AC%EC%85%94&searchType=search&paid_fl=n&search_uuid=09f704f4-c482-4128-89f6-92056d12562b"
