"company","title","career","address","deadline","link"
"(주)우리인재개발원","IT개발·데이터(딥러닝/머신러닝外 3개 부문) 채용 공고","경력2년↑","경기 부천시 부천로29번길 7 12층","~ 04/21(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47623039&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)비비파트너스","[웨어러블 의료기기] 생체 신호 기반 딥러닝/머신러닝 모델 개발","경력4년↑","서울 강남구 논현로 507 성지하이츠3차빌딩","~ 04/18(목)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47933709&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)비비파트너스","[웨어러블 의료기기] 딥러닝/머신러닝 개발자 경력직 채용","경력 7~13년","서울 강남구 논현로 507 성지하이츠3차빌딩","~ 05/07(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47988642&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)헬로서치","유명 IT기업 머신러닝 엔지니어 모집","경력3년↑","서울 강남구 도곡동 416-2 남영빌딩 2층","~ 05/03(금)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47922443&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)헤링스","머신러닝 엔지니어 채용","경력 3~6년","서울 강남구 언주로 560 화물재단빌딩","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47930366&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)노르마","[노르마] 머신러닝/인공지능 개발자","경력 3~20년","서울 성동구 아차산로15길 52 삼환디지털벤처타워 202~203호","~ 05/08(수)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47948610&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)엘에스케이","IT개발·데이터(Java, 머신러닝, JSP 외 2개 부문) 채용","경력 1~15년","서울 영등포구 문래동6가 24-1번지 에이스하이테크시티2차 1016~1018호","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47737967&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"(주)린인파트너스","코스닥상장 중견기업) 머신러닝 경력직","경력2년↑","경기 화성시 경기동로 1","오늘마감","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47958128&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"휴먼교육센터","[휴먼교육센터]머신러닝 빅데이터 강사 채용[서울 영등포 센터]","경력3년↑","서울 영등포구 영중로8길 6 성남빌딩 B동 6층","~ 05/01(수)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47901112&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
"구루넷","[세계적 머신러닝 광고 솔루션 기업] Senior Software Engineer","경력 5~20년","경기 성남시 수정구 창업로 42 판교 제2테크노밸리 경기 기업성장센터 504호","~ 05/05(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47935219&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=60a5f25b-f02f-44ad-919c-0471b6904aef"
