"company","title","career","address","deadline","link"
"㈜퓨전소프트","SI 및 웹 개발자 채용(프리랜서)","경력2년↑","대구 동구 안심로 266 (동호동) 5층","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44355530?Oem_Code=C1&logpath=1&stext=웹&listno=96"
"㈜희일커뮤니케이션","[희일커뮤니케이션] 온라인광고대행사 웹디자이너 채용공고","경력","대구광역시 남구 안지랑로5길 69 (대명동)","~04/12(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44355433?Oem_Code=C1&logpath=1&stext=웹&listno=97"
"㈜넥슨","[인텔리전스랩스] 라이브웹개발팀 백엔드 개발자 (C#)","경력3년↑","경기 성남시 분당구 판교로256번길 7 (삼평동) 넥슨코리아","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44354950?Oem_Code=C1&logpath=1&stext=웹&listno=98"
"㈜핸디소프트","[소프트웨어개발] JAVA 웹 개발자 모집","경력5년↑","경기 안양시 동안구 부림로170번길 41-22 (관양동, 서연그룹R&D센터) 4층","~05/31(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44354182?Oem_Code=C1&logpath=1&stext=웹&listno=99"
"㈜와이즈유엑스글로벌","[아임닭] 웹디자이너 모집","경력1년↑","서울 강남구 강남대로 560 (논현동, 삼익전자빌딩) 5층","~05/01(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44353345?Oem_Code=C1&logpath=1&stext=웹&listno=100"
"㈜셀바스에이아이","웹 백엔드 개발(여행사업) 인재 채용 - 경력","경력5년↑","서울 금천구 가산디지털1로 19 (가산동, 대륭테크노타운18차) 20층","~05/31(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44352317?Oem_Code=C1&logpath=1&stext=웹&listno=101"
"인포뱅크㈜","Java 웹개발자 경력 사원 채용","경력2년↑","경기 성남시 분당구 대왕판교로 660 (삼평동, 유스페이스1) 12층 인포뱅크","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44351151?Oem_Code=C1&logpath=1&stext=웹&listno=102"
"애드쿠아인터렉티브","[ADQUA] 웹 기획자 경력 채용공고","경력","서울 강남구 언주로 637 (논현동) 싸이칸홀딩스타워 2-4층","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44343402?Oem_Code=C1&logpath=1&stext=웹&listno=103"
"㈜이글루코퍼레이션","웹어플리케이션 백엔드 개발 (2년이상)","경력2년↑","서울 송파구 정의로8길 7 (문정동, 한스빌딩) 이글루코퍼레이션","~05/27(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44335642?Oem_Code=C1&logpath=1&stext=웹&listno=104"
"㈜캐럿글로벌","웹개발자(PHP/JAVA/프론트) 경력 (강남)","경력2년↑","서울 서초구 강남대로 479 (반포동, 신논현타워) 6층","~05/27(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44336151?Oem_Code=C1&logpath=1&stext=웹&listno=105"
"㈜케이지모빌리언스","솔루션개발팀 백엔드/웹서비스 개발 및 운영 담당자","경력3년↑","서울 중구 통일로 92 (순화동, 케이지타워) 16층","~04/27(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44335597?Oem_Code=C1&logpath=1&stext=웹&listno=106"
"㈜케이지모빌리언스","PG웹개발팀 PG 프론트엔드 개발 및 관련 응용 서비스 개발 담당자","경력5년↑","서울 중구 통일로 92 (순화동, 케이지타워) 16층","~04/27(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44335581?Oem_Code=C1&logpath=1&stext=웹&listno=107"
"㈜이글루코퍼레이션","[보안컨설팅사업부] 정보보호컨설팅(관리체계/인프라/웹·앱 취약점 점검) 서울/대전 채용","경력1년↑","서울 송파구 정의로8길 7 (문정동, 한스빌딩) (주)이글루코퍼레이션","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44334634?Oem_Code=C1&logpath=1&stext=웹&listno=108"
"㈜이글루코퍼레이션","[보안관제센터] 웹취약점 진단 경력자 채용 (종로구/광화문)","경력3년↑","서울 종로구 사직로8길 60 (도렴동, 정부서울청사별관)","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44334523?Oem_Code=C1&logpath=1&stext=웹&listno=109"
"㈜이글루코퍼레이션","[연구개발본부] IT개발자(웹어플백엔드/ML/데이터분석) 경력 채용","경력2년↑","서울 송파구 정의로8길 7 (문정동, 한스빌딩) (주)이글루코퍼레이션","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44333993?Oem_Code=C1&logpath=1&stext=웹&listno=110"
"한국정보인증㈜","[채용전제용 인턴] 웹디자이너 채용","신입","경기 성남시 수정구 금토로 69 (금토동) 6층","~04/27(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44333418?Oem_Code=C1&logpath=1&stext=웹&listno=111"
"㈜바른손","Node 웹개발자 채용","경력3년↑","경기 수원시 영통구 대학3로 1 (이의동, 광교K-tower) 5층","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44331555?Oem_Code=C1&logpath=1&stext=웹&listno=112"
"펜타시스템테크놀러지㈜","Blue Mobility 웹개발자 정규직 채용 공고","경력5년↑","서울 영등포구 여의공원로 115 (여의도동, 세우빌딩)","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44331776?Oem_Code=C1&logpath=1&stext=웹&listno=113"
"㈜아비즈","쇼핑몰 웹기획, 운영, 마케팅 채용","신입·경력1년↑","경기 하남시 하남대로 947 (풍산동, 하남테크노밸리U1CENTER)","~04/26(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44320808?Oem_Code=C1&logpath=1&stext=웹&listno=114"
"㈜웹젠","[웹젠] 웹디자이너(경력)","경력3년↑","경기 성남시 분당구 판교로 242 (삼평동) 판교디지털센터 B동","~05/25(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44318564?Oem_Code=C1&logpath=1&stext=웹&listno=115"
