"company","title","career","address","deadline","link"
"대원씨티에스㈜","대원씨티에스(주)서버,클라우드 영업(신입)모집","경력무관","서울 용산구 청파로 109 (한강로3가, 나진상가) 나진전자월드2층","~04/28(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44102011?Oem_Code=C1&logpath=1&stext=서버&listno=46"
"컴퓨터수리","네트워크서버및컴퓨터수리엔지니어출장팀원모집","경력무관","인천 남동구 미래로 21 (구월동, SR노빌리안2) 1","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44449625?Oem_Code=C1&logpath=1&stext=서버&listno=47"
"㈜새한정보","신한카드 웹서버 업무 개발 및 운영 - SM","경력3년↑","서울 중구 을지로 100 (을지로2가) A동","~04/17(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44449065?Oem_Code=C1&logpath=1&stext=서버&listno=48"
"㈜유니디아","스토리지 및 서버 네트워크 엔지니어 채용","신입·경력","서울 영등포구 영등포로 144 (당산동1가, (주)유니디아)","~05/12(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44448746?Oem_Code=C1&logpath=1&stext=서버&listno=49"
"㈜엘에스씨시스템즈","Linux 서버관리 및 시스템운영 신입/경력 사원 채용","신입·경력","경기 화성시 삼성전자로 1-1 (반월동) 삼성전자 DSR타워","~05/12(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44447062?Oem_Code=C1&logpath=1&stext=서버&listno=50"
"㈜아톤","서버개발(UPASS)","경력5년↑","서울 영등포구 여의대로 108 (여의도동, 파크원) 26층(파크원타워1)","~06/10(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44440414?Oem_Code=C1&logpath=1&stext=서버&listno=51"
"㈜게임엔","서버 및 시스템 관리자 채용 공고","경력무관","서울 강남구 논현로 418 (역삼동, 휴먼빌딩) 3층","~04/18(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44445196?Oem_Code=C1&logpath=1&stext=서버&listno=52"
"㈜우리시스템즈","서버 유지보수 엔지니어 경력직 모집","경력","서울 구로구 디지털로29길 38 (구로동, 에이스테크노타워Ⅲ) 1008","~05/12(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44444762?Oem_Code=C1&logpath=1&stext=서버&listno=53"
"컴퓨터 수리","강원도권역네트워크서버설치및노트북AS팀원모집","경력무관","경기 광명시 가림로 217-1 (철산동, 정상하이츠빌) 1","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44443984?Oem_Code=C1&logpath=1&stext=서버&listno=54"
"컴퓨터수리","계획성있는서버구축엔지니어모십니다.","경력무관","서울 강북구 한천로139나길 17 (수유동, 삼성타워) 302호","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44443620?Oem_Code=C1&logpath=1&stext=서버&listno=55"
