"company","title","career","address","deadline","link"
"아이티엠커뮤니케이션㈜","DBA를 모집합니다.(대전)","경력9년↑","충남 계룡시 신도안면 계룡대로 663 (부남리)","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44425962?Oem_Code=C1&logpath=1&stext=DBA&listno=38"
"㈜수커뮤니케이션","[개발] 모바일 광고 플랫폼 X 운영개발(php mysql linux)(DBA)(AOS IOS)","신입·경력1년↑","서울 성동구 성수동2가 서울숲SKV1타워 1204","~05/09(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44425815?Oem_Code=C1&logpath=1&stext=DBA&listno=39"
"㈜수커뮤니케이션","[개발팀장급] 모바일 광고 플랫폼 (php mysql linux)(DBA)(AOS IOS)","신입·경력10년↑","서울 성동구 성수동2가 서울숲SKV1타워 1204","~05/09(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44425805?Oem_Code=C1&logpath=1&stext=DBA&listno=40"
"토모도모㈜","공공기관 운영 DBA 중급 채용 (서울 마포구 상암)","경력3년↑","서울 마포구 마포나루길 256 (상암동)","~05/09(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44425767?Oem_Code=C1&logpath=1&stext=DBA&listno=41"
"㈜플레이위드코리아","(주)플레이위드코리아 DBA 채용","경력5년↑","서울 서초구 마방로 60 (양재동, 동원에프앤비빌딩)","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44424712?Oem_Code=C1&logpath=1&stext=DBA&listno=42"
"㈜키트넷","(과천) 초급 DBA 운영 모집","경력1년↑","경기 과천시 관문로 47 (중앙동, 정부과천청사)","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44422090?Oem_Code=C1&logpath=1&stext=DBA&listno=43"
"㈜체스트넛","DBA/DW/DA 구합니다.","경력6년↑","서울 영등포구 의사당대로 101 (여의도동, 여의도역) 근처","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44419087?Oem_Code=C1&logpath=1&stext=DBA&listno=44"
"용컴에스넷㈜","[부산, 중급] DBA 구인","경력7년↑","부산 강서구 가락대로 394 (송정동, 부산신항역) 인근","~04/19(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44418957?Oem_Code=C1&logpath=1&stext=DBA&listno=45"
"토피아정보기술㈜","4. 은행/보험/증권/병원/웹기획/웹디자인 퍼블/ABAP/SAP/PMO/QA/DA/DBA/TA/AA/ETL/Delphi/Python/JAVA/안드로이드/C++/VC++/PRO-C/Java/C#.NET","경력3년↑","서울 금천구 가산동 481-4 벽산디지털밸리 6차 1101호","~04/13(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44415839?Oem_Code=C1&logpath=1&stext=DBA&listno=46"
"트윈스엔씨","DBA(글로벌해운기업-유코카캐리어스)","경력5년↑","서울 송파구 송파동 19-2","~05/08(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44413251?Oem_Code=C1&logpath=1&stext=DBA&listno=47"
"㈜티와이엘","[티와이엘] 공공기관 차세대시스템 구축 개발자 & DBA 모집","경력3년↑","세종 도움5로 20 (어진동, 법제처,국민권익위원회)","~05/08(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44413175?Oem_Code=C1&logpath=1&stext=DBA&listno=48"
"㈜이음아이앤씨","공공 스마트시티사업 DBA 개발 및 운영 [DBA / 수원 팔달 / 즉시-1년이상 / 중급이상]","경력7년↑","경기 수원시 팔달구 권광로 138 (인계동, 수원시청역 선경센트럴파크) 인근","~05/08(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44411019?Oem_Code=C1&logpath=1&stext=DBA&listno=49"
